schema_version	canonical_vgp_root	catalog_commit	catalog_sha256	catalog_line	catalog_record_ordinal	catalog_pair_id	link_class	scientific_name	taxid	main_assembly_id	linked_assembly_id	h1_accession_version	h2_accession_version	selection_id	eligibility	eligibility_reason	confidence_tier	annotation_covariate	qv_covariate	busco_covariate	raw_read_covariate	repeat_covariate	kmer_covariate	execution_disposition	hard_failure_class	latest_stage	latest_job_id	latest_job_state	attempted_slurm_jobs	completed_slurm_allocations	callable_bp	heterozygous_snps	callable_pi	primary_theta_0	bootstrap_attempts	finite_bootstraps	bootstrap_theta_q025	bootstrap_theta_median	bootstrap_theta_q975	psmc_uncertainty_status	scenario_uncertainty_status	annotation_partition_status	fastga_scratch_contract_status	fastga_scratch_contract_job_id	fastga_scratch_contract_packet	same_pair_pi_psmc_non_independent	population_inference_authorized	verification_job_id	verification_status	result_packet
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	553	552	R0553-ALT01	alternate	Syngnathus acus	161584	fSynAcu1.2.pri	fSynAcu1.2.alt	GCA_901709675.2	GCA_901709685.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	553	552	R0553-ALT02	alternate	Syngnathus acus	161584	fSynAcu1.2.pri	fSynAcu2.alt	GCA_901709675.2	GCA_948146095.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	554	553	R0554-HQ01	other_high_quality	Syngnathus typhle	161592	fSynTyp1.hap1	fSynTyp1.hap2	GCA_048301445.1	GCA_048301605.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	555	554	R0555-HQ01	other_high_quality	Aulostomus maculatus	150449	fAulMac1.hap1	fAulMac1.hap2	GCA_048301465.1	GCA_048301475.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	556	555	R0556-ALT01	alternate	Thunnus maccoyii	8240	fThuMac1.pri	fThuMac1.alt	GCA_910596095.1	GCA_910596085.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	557	556	R0557-ALT01	alternate	Thunnus thynnus	8237	fThuThy2.pri	fThuThy2.alt	GCA_963924715.1	GCA_963924655.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	558	557	R0558-ALT01	alternate	Thunnus albacares	8236	fThuAlb1.pri	fThuAlb1.alt	GCA_914725855.1	GCA_914744365.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	560	559	R0560-ALT01	alternate	Scomber japonicus	13676	fScoJap1.pri	fScoJap1.alt	GCA_027409825.1	GCA_027409835.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	561	560	R0561-ALT01	alternate	Scomber scombrus	13677	fScoSco1.pri	fScoSco1.alt	GCA_963691925.1	GCA_963691945.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	562	561	R0562-HQ01	other_high_quality	Arripis georgiana	3352246	fArrGeo1.hap2	fArrGeo1.hap1	GCA_042242135.1	GCA_042242115.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	564	563	R0564-ALT01	alternate	Mastacembelus armatus	205130	fMasArm1.3.pri	fMasArm1.3.alt	GCA_900324485.3	GCA_900700395.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	565	564	R0565-ALT01	alternate	Anabas testudineus	64144	fAnaTes1.pri	fAnaTes1.alt	GCA_900324465.3	GCA_900650485.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	566	565	R0566-ALT01	alternate	Betta splendens	158456	fBetSpl5.4.pri	fBetSpl5.4.alt	GCA_900634795.4	GCA_900651605.2		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	567	566	R0567-ALT01	alternate	Toxotes jaculatrix	941984	fToxJac2.pri	fToxJac2.alt	GCA_017976425.1	GCA_017976295.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	568	567	R0568-ALT01	alternate	Hippoglossus hippoglossus	8267	fHipHip1.pri	fHipHip1.alt	GCA_009819705.1	GCA_009819745.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	569	568	R0569-ALT01	alternate	Pleuronectes platessa	8262	fPlePla1.pri	fPlePla1.alt	GCA_947347685.1	GCA_947347695.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	570	569	R0570-ALT01	alternate	Platichthys flesus	8260	fPlaFle2.1.pri	fPlaFle2.1.alt	GCA_949316205.1	GCA_949316195.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	571	570	R0571-ALT01	alternate	Limanda limanda	27771	fLimLim1.pri	fLimLim1.alt	GCA_963576545.1	GCA_963576525.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	573	572	R0573-ALT01	alternate	Microstomus kitt	106175	fMicKit.pri	fMicKit.alt	GCA_964266715.1	GCA_964266705.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	574	573	R0574-ALT01	alternate	Solea solea	90069	fSolSol10.pri	fSolSol10.alt	GCA_958295425.1	GCA_958295035.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	575	574	R0575-ALT01	alternate	Microchirus variegatus	90074	fMicVar1.pri	fMicVar1.alt	GCA_963457635.1	GCA_963457655.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	576	575	R0576-ALT01	alternate	Scophthalmus maximus	52904	fScoMax1.pri	fScoMax1.alt	GCA_963854745.1	GCA_963854755.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	578	577	R0578-ALT01	alternate	Echeneis naucrates	173247	fEcheNa1.pri	fEcheNa1.alt	GCA_900963305.2	GCA_900963505.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	579	578	R0579-ALT01	alternate	Trachurus trachurus	36212	fTraTra1.2.pri	fTraTra1.2.alt	GCA_905171665.2	GCA_905171655.2		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	581	580	R0581-ALT01	alternate	Parambassis ranga	210632	fParRan2.2.pri	fParRan2.2.alt	GCA_900634625.2	GCA_900651595.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	583	582	R0583-HQ01	other_high_quality	Astatotilapia calliptera	8154	fAstCal68.1	fAstCal1.pri	GCA_964374335.1	GCA_900246225.5		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	583	582	R0583-ALT01	alternate	Astatotilapia calliptera	8154	fAstCal68.1	fAstCal68.alt	GCA_964374335.1	GCA_964374285.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	584	583	R0584-ALT01	alternate	Archocentrus centrarchus	63155	fArcCen1.pri	fArcCen1.alt	GCA_007364275.2	GCA_007364235.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	586	585	R0586-ALT01	alternate	Rhamphochromis sp. chilingali	454631	fRhaChi2.pri	fRhaChi2.alt	GCA_963969265.1	GCA_963969275.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
