row_kind	analysis_id	status	observable	observable_tier	scientific_name	dataset_id	assembly_accession_version	clade	order	family	genus	scope	model	predictor	predictor_value	n	eligible_n	missing_n	denominator	estimate	effect	ci_low	ci_high	p_value	q_value	analysis_family	uncertainty	measurement_precision	cross_species_identification	sensitivity	conclusion	limitation	annotation_status	annotation_provider	annotation_release	annotation_assembly_accession_version	reference_fasta_sha256	annotation_gff_sha256	annotation_contig_mapping_sha256	annotation_sequence_regions_sha256	annotation_genetic_code	annotation_native_vs_projected	annotation_contig_dictionary_validated	annotation_cds_reconstruction_audit	source_modality	decision_version
point	point.gc3.anopheles.arabiensis.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Anopheles arabiensis	anopheles.arabiensis.tier3c	GCF_016920715.1	Insecta	Diptera	Culicidae	Anopheles	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	13.6652525195	1	1	0	7345032 callable CDS third positions	0.686227643392							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2021/03/10 00:00	GCF_016920715.1	68aa693543a9f293bfaa4635a4984451ccaf79d2aa8cf3576168dd22395ec1f1	7157267cad727a342851da1079ebfb3a9b80f00634eaeeb974b2bc651d890e5a	60e052d2ac39b46fce5b81d543d813cbca283938e4c7e2e9a58f2ef15f8bf042	fd49fa220a564d038073dd805c05685fb353ee01122ed8c0eea4f3132fba5197	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":236,""gene_without_valid_cds"":235},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":12353,""retained_transcripts"":12353,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.anopheles.arabiensis.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Anopheles arabiensis	anopheles.arabiensis.tier3c	GCF_016920715.1	Insecta	Diptera	Culicidae	Anopheles	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	13.6652525195	1	1	0	256806269 callable A/C/G/T FASTA bases	0.445140815468							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2021/03/10 00:00	GCF_016920715.1	68aa693543a9f293bfaa4635a4984451ccaf79d2aa8cf3576168dd22395ec1f1	7157267cad727a342851da1079ebfb3a9b80f00634eaeeb974b2bc651d890e5a	60e052d2ac39b46fce5b81d543d813cbca283938e4c7e2e9a58f2ef15f8bf042	fd49fa220a564d038073dd805c05685fb353ee01122ed8c0eea4f3132fba5197	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":236,""gene_without_valid_cds"":235},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":12353,""retained_transcripts"":12353,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.anopheles.gambiae.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Anopheles gambiae	anopheles.gambiae.tier3c	GCF_943734735.2	Insecta	Diptera	Culicidae	Anopheles	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	13.7743312551	1	1	0	7670614 callable CDS third positions	0.683245044008							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2023/01/19 00:00	GCF_943734735.2	eda4a91ead57f6d2d6ceaae69d91ab2e553ceb5ace63c8d88e589b0345f11244	238a0098d32c8295e5e071369534b98aee7cdae34cfd84cd9dd12197ffff983a	eca558681190b3a301adf8aec39649468b9eee01663ea2389df2ff77d86e7a3a	8dc5b09949063c6e59b0ea5e709198716f27d4aa741018d75ad2b4bc2f0f9810	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":29,""gene_without_valid_cds"":28,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":12478,""retained_transcripts"":12478,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.anopheles.gambiae.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Anopheles gambiae	anopheles.gambiae.tier3c	GCF_943734735.2	Insecta	Diptera	Culicidae	Anopheles	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	13.7743312551	1	1	0	264435381 callable A/C/G/T FASTA bases	0.443903529687							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2023/01/19 00:00	GCF_943734735.2	eda4a91ead57f6d2d6ceaae69d91ab2e553ceb5ace63c8d88e589b0345f11244	238a0098d32c8295e5e071369534b98aee7cdae34cfd84cd9dd12197ffff983a	eca558681190b3a301adf8aec39649468b9eee01663ea2389df2ff77d86e7a3a	8dc5b09949063c6e59b0ea5e709198716f27d4aa741018d75ad2b4bc2f0f9810	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":29,""gene_without_valid_cds"":28,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":12478,""retained_transcripts"":12478,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.anopheles.merus.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Anopheles merus	anopheles.merus.tier3c	GCF_017562075.2	Insecta	Diptera	Culicidae	Anopheles	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	12.5848681766	1	1	0	7982618 callable CDS third positions	0.677429008879							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2021/04/26 00:00	GCF_017562075.2	19f5d1b38c9a00746ddf688eb121ea5e0c315aeef053e26539b455351d28125f	eb76ce2e669d2bf549b5123d9fe31604151ac1145ab147c33fe250f7c0df760f	b672cdbb4d35c1b0d79b23e7abb0df709db61ff1ec90453506f490a2ecf43c29	b74161fa64b35b9668703d7f979c5be6ea2e5cd1e5f6fdc86b9dfece2c9e9228	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":245,""gene_without_valid_cds"":262,""invalid_candidate_transcript"":18},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":13519,""retained_transcripts"":13519,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.anopheles.merus.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Anopheles merus	anopheles.merus.tier3c	GCF_017562075.2	Insecta	Diptera	Culicidae	Anopheles	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	12.5848681766	1	1	0	294337293 callable A/C/G/T FASTA bases	0.442488448108							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2021/04/26 00:00	GCF_017562075.2	19f5d1b38c9a00746ddf688eb121ea5e0c315aeef053e26539b455351d28125f	eb76ce2e669d2bf549b5123d9fe31604151ac1145ab147c33fe250f7c0df760f	b672cdbb4d35c1b0d79b23e7abb0df709db61ff1ec90453506f490a2ecf43c29	b74161fa64b35b9668703d7f979c5be6ea2e5cd1e5f6fdc86b9dfece2c9e9228	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":245,""gene_without_valid_cds"":262,""invalid_candidate_transcript"":18},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":13519,""retained_transcripts"":13519,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.anopheles.quadriannulatus.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Anopheles quadriannulatus	anopheles.quadriannulatus.tier3c	GCA_000349065.1	Insecta	Diptera	Culicidae	Anopheles	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	11.9708050983	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				2e4adb6cc4a62f38f1a76f014dd358f12f13158b8c12c0cd6a5abd749499e0e8							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.anopheles.quadriannulatus.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Anopheles quadriannulatus	anopheles.quadriannulatus.tier3c	GCA_000349065.1	Insecta	Diptera	Culicidae	Anopheles	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	11.9708050983	1	1	0	208966669 callable A/C/G/T FASTA bases	0.447616389961							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				2e4adb6cc4a62f38f1a76f014dd358f12f13158b8c12c0cd6a5abd749499e0e8							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.apis.cerana.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Apis cerana	apis.cerana.tier3c	GCF_029169275.1	Insecta	Hymenoptera	Apidae	Apis	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	12.3261067344	1	1	0	5955997 callable CDS third positions	0.320457683239							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2023/03/14 00:00	GCF_029169275.1	61d9aa06a311adf8b610388997a74f568b58fbc6d362b1022a4d84fbbbf4e007	3c7a1180d389bc4087360d793d8b1198368345eec18e9253d25807a7a05708c3	644a99981d728d8581a90734626f7ce26924f6e96005b42830d73eeb60b0848f	4f43a4c86350d888847a5d4beb68fcd6d463e0b2c76319caa97fbe4adf986317	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":150,""gene_without_valid_cds"":142,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":9778,""retained_transcripts"":9778,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.apis.cerana.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Apis cerana	apis.cerana.tier3c	GCF_029169275.1	Insecta	Hymenoptera	Apidae	Apis	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	12.3261067344	1	1	0	223040086 callable A/C/G/T FASTA bases	0.326766646781							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2023/03/14 00:00	GCF_029169275.1	61d9aa06a311adf8b610388997a74f568b58fbc6d362b1022a4d84fbbbf4e007	3c7a1180d389bc4087360d793d8b1198368345eec18e9253d25807a7a05708c3	644a99981d728d8581a90734626f7ce26924f6e96005b42830d73eeb60b0848f	4f43a4c86350d888847a5d4beb68fcd6d463e0b2c76319caa97fbe4adf986317	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":150,""gene_without_valid_cds"":142,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":9778,""retained_transcripts"":9778,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.apis.mellifera.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Apis mellifera	apis.mellifera.tier3c	GCF_003254395.2	Insecta	Hymenoptera	Apidae	Apis	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	12.4202310375	1	1	0	5881304 callable CDS third positions	0.330637219229							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2018/09/10 00:00	GCF_003254395.2	7fd6924b76400008d798d184dfeb18d97d189e6e50b95579d8c5fc9ab99142db	57fdf1adb22259ac8a97b10738298d80f00869ac7b28c4fe31e90937eac6b546	50061d93386c2fdf7fce42286f2bbeebb91e4d79bfed3255afb2cbf95676c6e3	aec67298bf8d67d978b39395cffa57f5e735e57290dd32a28393347d8576d7c2	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":428,""gene_without_valid_cds"":226,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":9696,""retained_transcripts"":9696,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.apis.mellifera.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Apis mellifera	apis.mellifera.tier3c	GCF_003254395.2	Insecta	Hymenoptera	Apidae	Apis	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	12.4202310375	1	1	0	223920927 callable A/C/G/T FASTA bases	0.325269120559							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2018/09/10 00:00	GCF_003254395.2	7fd6924b76400008d798d184dfeb18d97d189e6e50b95579d8c5fc9ab99142db	57fdf1adb22259ac8a97b10738298d80f00869ac7b28c4fe31e90937eac6b546	50061d93386c2fdf7fce42286f2bbeebb91e4d79bfed3255afb2cbf95676c6e3	aec67298bf8d67d978b39395cffa57f5e735e57290dd32a28393347d8576d7c2	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":428,""gene_without_valid_cds"":226,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":9696,""retained_transcripts"":9696,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.aporrectodea.icterica.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Aporrectodea icterica	aporrectodea.icterica.tier3c	GCA_963556255.1	Clitellata	Opisthopora	Lumbricidae	Aporrectodea	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	8.82597147074	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				fb60c6eb999488f703a2047c8a7eaa2f788f23fd9862cb44f6a2578f61e0bdbf							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.aporrectodea.icterica.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Aporrectodea icterica	aporrectodea.icterica.tier3c	GCA_963556255.1	Clitellata	Opisthopora	Lumbricidae	Aporrectodea	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	8.82597147074	1	1	0	1117500182 callable A/C/G/T FASTA bases	0.406804416968							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				fb60c6eb999488f703a2047c8a7eaa2f788f23fd9862cb44f6a2578f61e0bdbf							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.aptenodytes.patagonicus.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Aptenodytes patagonicus	aptenodytes.patagonicus.tier3c	GCF_965638725.1	Aves	Sphenisciformes	Spheniscidae	Aptenodytes	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	6.4780532077	1	1	0	9172647 callable CDS third positions	0.550025963062							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2025/07/09 00:00	GCF_965638725.1	e5a58a30dc44ce24f1d8b2133b5fbe8cefdc5464b0929a912bfc961dc0a27305	5538866a3317aa8d589e7187325cc09091973a9fafb7059ba26613505389bdf5	a6288f0d490ce1db6f888de6332d28b2bd9ab907f762e48d709c80c09407c2d9	6a11cfd55295e483d8b3094a65a75f7d8e813244e01b8d8003d2d8a2eccc1d6d	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":971,""gene_without_valid_cds"":960,""invalid_candidate_transcript"":6},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":14989,""retained_transcripts"":14989,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.aptenodytes.patagonicus.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Aptenodytes patagonicus	aptenodytes.patagonicus.tier3c	GCF_965638725.1	Aves	Sphenisciformes	Spheniscidae	Aptenodytes	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	6.4780532077	1	1	0	1352542774 callable A/C/G/T FASTA bases	0.43414310829							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2025/07/09 00:00	GCF_965638725.1	e5a58a30dc44ce24f1d8b2133b5fbe8cefdc5464b0929a912bfc961dc0a27305	5538866a3317aa8d589e7187325cc09091973a9fafb7059ba26613505389bdf5	a6288f0d490ce1db6f888de6332d28b2bd9ab907f762e48d709c80c09407c2d9	6a11cfd55295e483d8b3094a65a75f7d8e813244e01b8d8003d2d8a2eccc1d6d	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":971,""gene_without_valid_cds"":960,""invalid_candidate_transcript"":6},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":14989,""retained_transcripts"":14989,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.armadillidium.nasatum.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Armadillidium nasatum	armadillidium.nasatum.tier3c	GCA_009176605.1	Malacostraca	Isopoda	Armadillidiidae	Armadillidium	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	11.4162482675	1	1	0	5287975 callable CDS third positions	0.309056113162							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI GenBank	2019/10/18 00:00	GCA_009176605.1	4b2c74b79ecab745a4c87d2a6a66c7b07df3989de239a926775c9b332b780922	d7b75d82bb45a2cdf664d1f9497528ac4297fede81c022731a067361e54c1ce5	44abff51b60b790dd9d840e1a2ebce78b7776cb13b46db0e0e1f3b5d8c5a7a08	a41eed6a33886be95f93165ad81515742f6f8fd115b563dc0cf4a1c18b0fd572	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""gene_without_valid_cds"":1,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":14635,""retained_transcripts"":14635,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.armadillidium.nasatum.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Armadillidium nasatum	armadillidium.nasatum.tier3c	GCA_009176605.1	Malacostraca	Isopoda	Armadillidiidae	Armadillidium	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	11.4162482675	1	1	0	1223004717 callable A/C/G/T FASTA bases	0.257706046934							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI GenBank	2019/10/18 00:00	GCA_009176605.1	4b2c74b79ecab745a4c87d2a6a66c7b07df3989de239a926775c9b332b780922	d7b75d82bb45a2cdf664d1f9497528ac4297fede81c022731a067361e54c1ce5	44abff51b60b790dd9d840e1a2ebce78b7776cb13b46db0e0e1f3b5d8c5a7a08	a41eed6a33886be95f93165ad81515742f6f8fd115b563dc0cf4a1c18b0fd572	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""gene_without_valid_cds"":1,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":14635,""retained_transcripts"":14635,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.armadillidium.vulgare.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Armadillidium vulgare	armadillidium.vulgare.tier3c	GCA_051530015.1	Malacostraca	Isopoda	Armadillidiidae	Armadillidium	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	12.0959044564	1	1	0	9434493 callable CDS third positions	0.313029751572							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI GenBank	2025/07/24 00:00	GCA_051530015.1	cb21bc042cf601688778e8548e5559fce029fccb838d293b4567de0bf00ea0a3	db990db109b2792207621aff9f9f2a017e03e7c0b4677c263d4e3d8c009dc4d6	ccd8616c9f9c74b1d486baf00a8974d333b044042341012bc97a350952d421c6	39087067ae45a43003031d75289337c005409e9362e574ca517804072b0e9bcc	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""gene_without_valid_cds"":12,""invalid_candidate_transcript"":12},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":19055,""retained_transcripts"":19055,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.armadillidium.vulgare.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Armadillidium vulgare	armadillidium.vulgare.tier3c	GCA_051530015.1	Malacostraca	Isopoda	Armadillidiidae	Armadillidium	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	12.0959044564	1	1	0	2054831357 callable A/C/G/T FASTA bases	0.273715927628							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI GenBank	2025/07/24 00:00	GCA_051530015.1	cb21bc042cf601688778e8548e5559fce029fccb838d293b4567de0bf00ea0a3	db990db109b2792207621aff9f9f2a017e03e7c0b4677c263d4e3d8c009dc4d6	ccd8616c9f9c74b1d486baf00a8974d333b044042341012bc97a350952d421c6	39087067ae45a43003031d75289337c005409e9362e574ca517804072b0e9bcc	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""gene_without_valid_cds"":12,""invalid_candidate_transcript"":12},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":19055,""retained_transcripts"":19055,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.artemia.franciscana.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Artemia franciscana	artemia.franciscana.tier3c	GCF_032884065.1	Branchiopoda	Anostraca	Artemiidae	Artemia	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	11.3470682858	1	1	0	6971458 callable CDS third positions	0.341803106323							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2023/10/23 00:00	GCF_032884065.1	73450c7153c18c1d272e02873def0be52cf8740f2489ee3b9a9c9a583a3dbfff	5ad87b09482b7e27ae48c45fde5387a143f4dc7dc612a970a992088e1b0c7ff8	690d0e853edcef7a9d3efa518081c46fe05101f2bb3b4c31ec78b67aaa7f47ea	48736992a131e6cf1580b68c2f5ea22d99c0abe0ff7357b1e06555d1467ec21a	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":1004,""gene_without_valid_cds"":854,""invalid_candidate_transcript"":49},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":14637,""retained_transcripts"":14637,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
